Record ID,Employee ID,Employee Name,Team,Process,Date,Shift,Records Received,Records Processed,Records Pending,Errors,Rework,SLA Target,SLA Achieved,Processing Time,Working Hours,Quality Score,Attendance,Status
REC000577,EMP017,Employee 017,Team B,Data Entry,2026-07-15,Afternoon,150,83,67,7,4,95,74,5.7,8.0,91.41,Present,Partial
REC000578,EMP018,Employee 018,Team B,Data Entry,2026-07-15,Morning,165,91,74,4,2,95,80,5.53,8.0,96.09,Present,Partial
REC000579,EMP019,Employee 019,Team B,Data Entry,2026-07-15,Night,86,47,39,0,1,95,44,5.49,4.0,99.31,Half Day,Partial
REC000580,EMP020,Employee 020,Team B,Data Entry,2026-07-15,Afternoon,146,83,63,7,1,95,65,5.44,8.0,91.04,Present,Partial
REC000581,EMP021,Employee 021,Team C,Application Processing,2026-07-15,Afternoon,195,134,61,3,3,95,129,3.04,8.0,97.96,Present,Partial
REC000582,EMP022,Employee 022,Team C,Application Processing,2026-07-15,General,104,72,32,5,0,95,67,3.24,8.0,93.52,Present,Partial
REC000583,EMP023,Employee 023,Team C,Application Processing,2026-07-15,Night,135,93,42,3,2,95,90,3.2,8.0,97.09,Present,Partial
REC000584,EMP024,Employee 024,Team C,Application Processing,2026-07-15,Night,90,61,29,2,1,95,56,3.49,8.0,96.21,Present,Partial
REC000585,EMP025,Employee 025,Team C,Application Processing,2026-07-15,Afternoon,120,82,38,3,1,95,73,5.45,8.0,95.94,Present,Partial
REC000586,EMP026,Employee 026,Team C,Application Processing,2026-07-15,Afternoon,179,123,56,3,2,95,115,3.21,8.0,97.89,Present,Partial
REC000587,EMP027,Employee 027,Team C,Application Processing,2026-07-15,Afternoon,138,95,43,5,2,95,85,3.27,8.0,94.92,Present,Partial
REC000588,EMP028,Employee 028,Team C,Application Processing,2026-07-15,Morning,67,46,21,3,0,95,40,7.31,8.0,93.82,Present,Partial
REC000589,EMP029,Employee 029,Team C,Application Processing,2026-07-15,Morning,164,113,51,1,1,95,109,5.06,8.0,98.74,Present,Partial
REC000590,EMP030,Employee 030,Team C,Application Processing,2026-07-15,General,4,4,0,0,0,95,3,4.9,0.0,94.04,Leave,Completed
REC000591,EMP031,Employee 031,Team D,Quality Review,2026-07-15,General,111,98,13,6,2,95,89,6.55,8.0,93.42,Present,Partial
REC000592,EMP032,Employee 032,Team D,Quality Review,2026-07-15,Afternoon,87,77,10,8,1,95,60,5.2,8.0,89.06,Present,Partial
REC000593,EMP033,Employee 033,Team D,Quality Review,2026-07-15,Morning,78,69,9,3,1,95,65,4.47,8.0,95.14,Present,Partial
REC000594,EMP034,Employee 034,Team D,Quality Review,2026-07-15,Night,77,68,9,7,3,95,61,5.09,8.0,89.12,Present,Partial
REC000595,EMP035,Employee 035,Team D,Quality Review,2026-07-15,Morning,77,69,8,2,2,95,65,6.18,8.0,97.61,Present,Partial
REC000596,EMP036,Employee 036,Team D,Quality Review,2026-07-15,Night,112,99,13,5,3,95,88,5.63,8.0,94.62,Present,Partial
REC000597,EMP037,Employee 037,Team D,Quality Review,2026-07-15,Afternoon,134,119,15,1,1,95,112,3.54,8.0,98.92,Present,Partial
REC000598,EMP038,Employee 038,Team D,Quality Review,2026-07-15,General,124,110,14,7,3,95,101,5.18,8.0,93.41,Present,Partial
REC000599,EMP039,Employee 039,Team D,Quality Review,2026-07-15,Morning,106,94,12,2,3,95,89,4.09,8.0,97.63,Present,Partial
REC000600,EMP040,Employee 040,Team D,Quality Review,2026-07-15,Night,4,4,0,0,0,95,3,4.87,0.0,94.38,Leave,Completed
REC000601,EMP001,Employee 001,Team A,Document Verification,2026-07-16,General,108,75,33,5,2,95,70,5.54,8.0,93.97,Present,Partial
REC000602,EMP002,Employee 002,Team A,Document Verification,2026-07-16,General,96,66,30,3,1,95,59,4.91,8.0,95.01,Present,Partial
REC000603,EMP003,Employee 003,Team A,Document Verification,2026-07-16,General,92,64,28,2,2,95,61,6.74,8.0,96.97,Present,Partial
REC000604,EMP004,Employee 004,Team A,Document Verification,2026-07-16,Night,93,64,29,3,1,95,60,6.69,8.0,95.01,Present,Partial
REC000605,EMP005,Employee 005,Team A,Document Verification,2026-07-16,Night,196,136,60,4,2,95,130,5.13,8.0,97.43,Present,Partial
REC000606,EMP006,Employee 006,Team A,Document Verification,2026-07-16,Afternoon,145,101,44,5,1,95,87,3.93,8.0,94.63,Present,Partial
REC000607,EMP007,Employee 007,Team A,Document Verification,2026-07-16,General,113,79,34,6,2,95,70,5.01,8.0,92.87,Present,Partial
REC000608,EMP008,Employee 008,Team A,Document Verification,2026-07-16,General,97,67,30,3,2,95,64,3.89,8.0,95.91,Present,Partial
REC000609,EMP009,Employee 009,Team A,Document Verification,2026-07-16,General,93,64,29,7,1,95,53,4.35,8.0,88.39,Present,Partial
REC000610,EMP010,Employee 010,Team A,Document Verification,2026-07-16,General,161,115,46,2,1,95,109,4.44,8.0,98.39,Present,Partial
REC000611,EMP011,Employee 011,Team B,Data Entry,2026-07-16,General,145,85,60,4,1,95,81,6.01,8.0,95.56,Present,Partial
REC000612,EMP012,Employee 012,Team B,Data Entry,2026-07-16,Afternoon,206,121,85,1,4,95,116,5.5,8.0,99.2,Present,Partial
REC000613,EMP013,Employee 013,Team B,Data Entry,2026-07-16,Night,137,80,57,5,0,95,75,5.84,8.0,94.21,Present,Partial
REC000614,EMP014,Employee 014,Team B,Data Entry,2026-07-16,Morning,184,108,76,6,3,95,103,3.43,8.0,94.17,Present,Partial
REC000615,EMP015,Employee 015,Team B,Data Entry,2026-07-16,Night,78,46,32,5,1,95,36,6.08,8.0,89.63,Present,Partial
REC000616,EMP016,Employee 016,Team B,Data Entry,2026-07-16,Night,0,0,0,0,0,95,0,5.71,0.0,98.36,Leave,Pending
REC000617,EMP017,Employee 017,Team B,Data Entry,2026-07-16,Afternoon,178,104,74,10,4,95,85,5.25,8.0,90.85,Present,Partial
REC000618,EMP018,Employee 018,Team B,Data Entry,2026-07-16,Morning,111,65,46,4,2,95,62,4.59,8.0,94.4,Present,Partial
REC000619,EMP019,Employee 019,Team B,Data Entry,2026-07-16,Night,196,115,81,0,2,95,112,6.1,8.0,99.59,Present,Partial
REC000620,EMP020,Employee 020,Team B,Data Entry,2026-07-16,Afternoon,111,64,47,3,0,95,45,4.77,8.0,94.68,Present,Partial
REC000621,EMP021,Employee 021,Team C,Application Processing,2026-07-16,Afternoon,200,121,79,1,1,95,113,3.6,8.0,99.21,Present,Partial
REC000622,EMP022,Employee 022,Team C,Application Processing,2026-07-16,General,139,84,55,2,2,95,74,6.21,8.0,97.18,Present,Partial
REC000623,EMP023,Employee 023,Team C,Application Processing,2026-07-16,Night,163,98,65,0,2,95,95,5.93,8.0,99.94,Present,Partial
REC000624,EMP024,Employee 024,Team C,Application Processing,2026-07-16,Night,176,106,70,3,2,95,98,5.8,8.0,96.77,Present,Partial
REC000625,EMP025,Employee 025,Team C,Application Processing,2026-07-16,Afternoon,147,89,58,5,2,95,81,4.64,8.0,93.97,Present,Partial
REC000626,EMP026,Employee 026,Team C,Application Processing,2026-07-16,Afternoon,185,111,74,1,1,95,102,3.61,8.0,98.99,Present,Partial
REC000627,EMP027,Employee 027,Team C,Application Processing,2026-07-16,Afternoon,184,111,73,2,1,95,94,5.94,8.0,97.75,Present,Partial
REC000628,EMP028,Employee 028,Team C,Application Processing,2026-07-16,Morning,114,69,45,5,2,95,53,6.83,8.0,92.9,Present,Partial
REC000629,EMP029,Employee 029,Team C,Application Processing,2026-07-16,Morning,0,0,0,0,0,95,0,4.52,0.0,99.49,Leave,Pending
REC000630,EMP030,Employee 030,Team C,Application Processing,2026-07-16,General,71,44,27,3,1,95,37,5.83,8.0,93.38,Present,Partial
REC000631,EMP031,Employee 031,Team D,Quality Review,2026-07-16,General,147,91,56,4,1,95,83,3.29,8.0,95.07,Present,Partial
REC000632,EMP032,Employee 032,Team D,Quality Review,2026-07-16,Afternoon,0,0,0,0,0,95,0,4.05,0.0,92.03,Leave,Pending
REC000633,EMP033,Employee 033,Team D,Quality Review,2026-07-16,Morning,152,94,58,4,1,95,87,3.93,8.0,95.73,Present,Partial
REC000634,EMP034,Employee 034,Team D,Quality Review,2026-07-16,Night,149,92,57,7,4,95,82,5.28,8.0,92.05,Present,Partial
REC000635,EMP035,Employee 035,Team D,Quality Review,2026-07-16,Morning,116,72,44,3,2,95,64,4.78,8.0,95.91,Present,Partial
REC000636,EMP036,Employee 036,Team D,Quality Review,2026-07-16,Night,128,79,49,4,0,95,75,5.92,7.5,94.41,Late,Partial
REC000637,EMP037,Employee 037,Team D,Quality Review,2026-07-16,Afternoon,0,0,0,0,0,95,0,3.26,0.0,97.9,Leave,Pending
REC000638,EMP038,Employee 038,Team D,Quality Review,2026-07-16,General,151,93,58,4,2,95,86,3.22,8.0,95.51,Present,Partial
REC000639,EMP039,Employee 039,Team D,Quality Review,2026-07-16,Morning,113,70,43,4,1,95,62,6.49,8.0,94.57,Present,Partial
REC000640,EMP040,Employee 040,Team D,Quality Review,2026-07-16,Night,82,51,31,6,1,95,44,5.17,8.0,88.61,Present,Partial
REC000641,EMP001,Employee 001,Team A,Document Verification,2026-07-17,General,146,105,41,4,1,95,93,5.39,8.0,96.31,Present,Partial
REC000642,EMP002,Employee 002,Team A,Document Verification,2026-07-17,General,106,76,30,3,0,95,69,3.42,8.0,95.42,Present,Partial
REC000643,EMP003,Employee 003,Team A,Document Verification,2026-07-17,General,106,77,29,3,1,95,72,6.22,8.0,95.66,Present,Partial
REC000644,EMP004,Employee 004,Team A,Document Verification,2026-07-17,Night,133,96,37,5,3,95,89,5.47,8.0,94.5,Present,Partial
REC000645,EMP005,Employee 005,Team A,Document Verification,2026-07-17,Night,86,62,24,1,1,95,60,4.49,4.0,99.04,Half Day,Partial
REC000646,EMP006,Employee 006,Team A,Document Verification,2026-07-17,Afternoon,122,88,34,6,1,95,77,3.55,8.0,93.11,Present,Partial
REC000647,EMP007,Employee 007,Team A,Document Verification,2026-07-17,General,94,68,26,5,2,95,61,6.17,8.0,93.17,Present,Partial
REC000648,EMP008,Employee 008,Team A,Document Verification,2026-07-17,General,87,63,24,2,1,95,57,6.75,8.0,97.28,Present,Partial
REC000649,EMP009,Employee 009,Team A,Document Verification,2026-07-17,General,75,54,21,5,1,95,42,4.77,8.0,91.61,Present,Partial
REC000650,EMP010,Employee 010,Team A,Document Verification,2026-07-17,General,164,121,43,1,2,95,116,4.79,8.0,98.84,Present,Partial
REC000651,EMP011,Employee 011,Team B,Data Entry,2026-07-17,General,87,76,11,2,1,95,67,3.7,8.0,97.06,Present,Partial
REC000652,EMP012,Employee 012,Team B,Data Entry,2026-07-17,Afternoon,164,143,21,1,4,95,136,3.25,8.0,99.12,Present,Partial
REC000653,EMP013,Employee 013,Team B,Data Entry,2026-07-17,Night,127,111,16,4,1,95,100,4.95,8.0,96.61,Present,Partial
REC000654,EMP014,Employee 014,Team B,Data Entry,2026-07-17,Morning,90,78,12,5,1,95,71,4.12,8.0,93.12,Present,Partial
REC000655,EMP015,Employee 015,Team B,Data Entry,2026-07-17,Night,74,65,9,7,2,95,57,5.3,8.0,88.95,Present,Partial
REC000656,EMP016,Employee 016,Team B,Data Entry,2026-07-17,Night,162,141,21,3,3,95,139,5.48,8.0,98.16,Present,Partial
REC000657,EMP017,Employee 017,Team B,Data Entry,2026-07-17,Afternoon,100,87,13,9,5,95,72,6.45,8.0,89.48,Present,Partial
REC000658,EMP018,Employee 018,Team B,Data Entry,2026-07-17,Morning,126,109,17,6,3,95,96,3.2,8.0,94.58,Present,Partial
REC000659,EMP019,Employee 019,Team B,Data Entry,2026-07-17,Night,150,131,19,1,1,95,126,5.36,8.0,98.87,Present,Partial
REC000660,EMP020,Employee 020,Team B,Data Entry,2026-07-17,Afternoon,96,84,12,9,1,95,66,7.38,8.0,89.26,Present,Partial
REC000661,EMP021,Employee 021,Team C,Application Processing,2026-07-17,Afternoon,115,98,17,0,3,95,92,3.73,8.0,99.98,Present,Partial
REC000662,EMP022,Employee 022,Team C,Application Processing,2026-07-17,General,118,101,17,3,3,95,91,3.81,8.0,97.24,Present,Partial
REC000663,EMP023,Employee 023,Team C,Application Processing,2026-07-17,Night,153,130,23,3,1,95,124,4.43,8.0,97.8,Present,Partial
REC000664,EMP024,Employee 024,Team C,Application Processing,2026-07-17,Night,88,75,13,5,1,95,67,3.26,8.0,93.86,Present,Partial
REC000665,EMP025,Employee 025,Team C,Application Processing,2026-07-17,Afternoon,112,96,16,5,1,95,86,6.01,8.0,94.59,Present,Partial
REC000666,EMP026,Employee 026,Team C,Application Processing,2026-07-17,Afternoon,161,137,24,0,4,95,127,5.58,8.0,99.72,Present,Partial
REC000667,EMP027,Employee 027,Team C,Application Processing,2026-07-17,Afternoon,78,67,11,3,2,95,59,5.98,8.0,94.97,Present,Partial
REC000668,EMP028,Employee 028,Team C,Application Processing,2026-07-17,Morning,77,65,12,4,0,95,54,4.99,8.0,93.61,Present,Partial
REC000669,EMP029,Employee 029,Team C,Application Processing,2026-07-17,Morning,148,126,22,3,2,95,125,4.44,8.0,97.81,Present,Partial
REC000670,EMP030,Employee 030,Team C,Application Processing,2026-07-17,General,90,78,12,7,1,95,66,4.49,8.0,90.82,Present,Partial
REC000671,EMP031,Employee 031,Team D,Quality Review,2026-07-17,General,121,101,20,5,3,95,89,4.71,8.0,95.44,Present,Partial
REC000672,EMP032,Employee 032,Team D,Quality Review,2026-07-17,Afternoon,32,26,6,2,0,95,21,7.52,4.0,92.4,Half Day,Partial
REC000673,EMP033,Employee 033,Team D,Quality Review,2026-07-17,Morning,99,82,17,5,1,95,75,3.97,8.0,94.18,Present,Partial
REC000674,EMP034,Employee 034,Team D,Quality Review,2026-07-17,Night,113,94,19,12,5,95,83,3.96,8.0,87.15,Present,Partial
REC000675,EMP035,Employee 035,Team D,Quality Review,2026-07-17,Morning,60,50,10,2,1,95,47,5.96,4.0,96.14,Half Day,Partial
REC000676,EMP036,Employee 036,Team D,Quality Review,2026-07-17,Night,66,55,11,2,1,95,49,5.37,8.0,95.71,Present,Partial
REC000677,EMP037,Employee 037,Team D,Quality Review,2026-07-17,Afternoon,108,90,18,1,1,95,84,6.41,8.0,98.47,Present,Partial
REC000678,EMP038,Employee 038,Team D,Quality Review,2026-07-17,General,92,77,15,4,1,95,72,3.47,8.0,94.45,Present,Partial
REC000679,EMP039,Employee 039,Team D,Quality Review,2026-07-17,Morning,105,87,18,2,3,95,81,5.7,8.0,97.77,Present,Partial
REC000680,EMP040,Employee 040,Team D,Quality Review,2026-07-17,Night,51,44,7,5,0,95,38,4.09,7.5,88.12,Late,Partial
REC000681,EMP001,Employee 001,Team A,Document Verification,2026-07-18,General,105,112,0,7,1,95,99,6.29,8.0,94.1,Present,Completed
REC000682,EMP002,Employee 002,Team A,Document Verification,2026-07-18,General,99,105,0,6,2,95,97,6.36,8.0,94.56,Present,Completed
REC000683,EMP003,Employee 003,Team A,Document Verification,2026-07-18,General,97,103,0,4,2,95,92,5.05,8.0,96.25,Present,Completed
REC000684,EMP004,Employee 004,Team A,Document Verification,2026-07-18,Night,83,88,0,3,3,95,79,3.04,8.0,96.58,Present,Completed
REC000685,EMP005,Employee 005,Team A,Document Verification,2026-07-18,Night,103,110,0,3,2,95,109,2.65,8.0,97.23,Present,Completed
REC000686,EMP006,Employee 006,Team A,Document Verification,2026-07-18,Afternoon,82,87,0,5,1,95,77,4.41,8.0,94.65,Present,Completed
REC000687,EMP007,Employee 007,Team A,Document Verification,2026-07-18,General,0,0,0,0,0,95,0,7.98,0.0,92.94,Leave,Pending
REC000688,EMP008,Employee 008,Team A,Document Verification,2026-07-18,General,97,103,0,3,1,95,91,3.08,8.0,96.83,Present,Completed
REC000689,EMP009,Employee 009,Team A,Document Verification,2026-07-18,General,72,76,0,8,1,95,69,5.62,8.0,89.32,Present,Completed
REC000690,EMP010,Employee 010,Team A,Document Verification,2026-07-18,General,62,63,0,1,0,95,61,4.76,4.0,98.69,Half Day,Completed
REC000691,EMP011,Employee 011,Team B,Data Entry,2026-07-18,General,130,90,40,2,2,95,84,4.57,8.0,97.35,Present,Partial
REC000692,EMP012,Employee 012,Team B,Data Entry,2026-07-18,Afternoon,0,0,0,0,0,95,0,6.28,0.0,97.78,Absent,Pending
REC000693,EMP013,Employee 013,Team B,Data Entry,2026-07-18,Night,146,100,46,4,2,95,96,6.15,8.0,95.85,Present,Partial
REC000694,EMP014,Employee 014,Team B,Data Entry,2026-07-18,Morning,0,0,0,0,0,95,0,5.99,0.0,93.12,Leave,Pending
REC000695,EMP015,Employee 015,Team B,Data Entry,2026-07-18,Night,70,48,22,5,1,95,43,5.33,8.0,89.49,Present,Partial
REC000696,EMP016,Employee 016,Team B,Data Entry,2026-07-18,Night,202,139,63,4,1,95,132,2.69,8.0,97.29,Present,Partial
REC000697,EMP017,Employee 017,Team B,Data Entry,2026-07-18,Afternoon,136,93,43,11,3,95,77,6.41,8.0,88.48,Present,Partial
REC000698,EMP018,Employee 018,Team B,Data Entry,2026-07-18,Morning,125,86,39,3,0,95,82,3.12,8.0,97.09,Present,Partial
REC000699,EMP019,Employee 019,Team B,Data Entry,2026-07-18,Night,151,104,47,2,1,95,100,4.54,8.0,97.72,Present,Partial
REC000700,EMP020,Employee 020,Team B,Data Entry,2026-07-18,Afternoon,68,48,20,5,1,95,35,4.59,8.0,90.37,Present,Partial
REC000701,EMP021,Employee 021,Team C,Application Processing,2026-07-18,Afternoon,101,118,0,3,1,95,110,6.03,8.0,97.8,Present,Completed
REC000702,EMP022,Employee 022,Team C,Application Processing,2026-07-18,General,57,66,0,2,0,95,63,5.84,8.0,96.74,Present,Completed
REC000703,EMP023,Employee 023,Team C,Application Processing,2026-07-18,Night,103,121,0,4,3,95,118,5.71,8.0,97.02,Present,Completed
REC000704,EMP024,Employee 024,Team C,Application Processing,2026-07-18,Night,70,81,0,3,2,95,74,3.01,8.0,96.21,Present,Completed
REC000705,EMP025,Employee 025,Team C,Application Processing,2026-07-18,Afternoon,69,81,0,2,1,95,73,4.97,8.0,97.25,Present,Completed
REC000706,EMP026,Employee 026,Team C,Application Processing,2026-07-18,Afternoon,91,106,0,0,1,95,98,5.89,8.0,99.96,Present,Completed
REC000707,EMP027,Employee 027,Team C,Application Processing,2026-07-18,Afternoon,82,96,0,5,3,95,88,3.28,8.0,94.55,Present,Completed
REC000708,EMP028,Employee 028,Team C,Application Processing,2026-07-18,Morning,55,64,0,6,1,95,50,7.1,8.0,91.38,Present,Completed
REC000709,EMP029,Employee 029,Team C,Application Processing,2026-07-18,Morning,113,132,0,1,2,95,130,5.69,8.0,99.15,Present,Completed
REC000710,EMP030,Employee 030,Team C,Application Processing,2026-07-18,General,67,79,0,7,1,95,70,7.4,8.0,91.56,Present,Completed
REC000711,EMP031,Employee 031,Team D,Quality Review,2026-07-18,General,77,96,0,4,2,95,88,4.59,8.0,95.84,Present,Completed
REC000712,EMP032,Employee 032,Team D,Quality Review,2026-07-18,Afternoon,39,49,0,4,1,95,35,6.3,8.0,91.02,Present,Completed
REC000713,EMP033,Employee 033,Team D,Quality Review,2026-07-18,Morning,55,69,0,4,1,95,65,4.78,8.0,93.87,Present,Completed
REC000714,EMP034,Employee 034,Team D,Quality Review,2026-07-18,Night,67,85,0,10,4,95,73,3.21,8.0,87.79,Present,Completed
REC000715,EMP035,Employee 035,Team D,Quality Review,2026-07-18,Morning,77,97,0,5,2,95,87,4.82,8.0,95.23,Present,Completed
REC000716,EMP036,Employee 036,Team D,Quality Review,2026-07-18,Night,53,67,0,4,1,95,62,4.21,8.0,93.82,Present,Completed
REC000717,EMP037,Employee 037,Team D,Quality Review,2026-07-18,Afternoon,91,115,0,0,3,95,109,4.49,8.0,99.7,Present,Completed
REC000718,EMP038,Employee 038,Team D,Quality Review,2026-07-18,General,82,103,0,6,3,95,92,6.29,8.0,94.33,Present,Completed
REC000719,EMP039,Employee 039,Team D,Quality Review,2026-07-18,Morning,91,114,0,7,4,95,105,4.19,8.0,93.43,Present,Completed
REC000720,EMP040,Employee 040,Team D,Quality Review,2026-07-18,Night,35,41,0,4,0,95,37,4.48,8.0,89.86,Present,Completed
REC000721,EMP001,Employee 001,Team A,Document Verification,2026-07-19,General,83,88,0,4,2,95,83,5.41,8.0,95.18,Present,Completed
REC000722,EMP002,Employee 002,Team A,Document Verification,2026-07-19,General,72,75,0,3,2,95,66,3.89,8.0,96.27,Present,Completed
REC000723,EMP003,Employee 003,Team A,Document Verification,2026-07-19,General,0,0,0,0,0,95,0,3.37,0.0,95.04,Leave,Pending
REC000724,EMP004,Employee 004,Team A,Document Verification,2026-07-19,Night,89,93,0,3,3,95,86,5.16,8.0,96.4,Present,Completed
REC000725,EMP005,Employee 005,Team A,Document Verification,2026-07-19,Night,108,114,0,3,3,95,112,5.07,8.0,97.77,Present,Completed
REC000726,EMP006,Employee 006,Team A,Document Verification,2026-07-19,Afternoon,100,105,0,7,1,95,93,6.43,8.0,93.49,Present,Completed
REC000727,EMP007,Employee 007,Team A,Document Verification,2026-07-19,General,52,54,0,5,1,95,49,5.0,8.0,91.25,Present,Completed
REC000728,EMP008,Employee 008,Team A,Document Verification,2026-07-19,General,103,109,0,3,2,95,104,6.92,8.0,97.66,Present,Completed
REC000729,EMP009,Employee 009,Team A,Document Verification,2026-07-19,General,56,59,0,4,2,95,51,6.61,8.0,92.63,Present,Completed
REC000730,EMP010,Employee 010,Team A,Document Verification,2026-07-19,General,137,143,0,4,2,95,140,3.21,8.0,97.17,Present,Completed
REC000731,EMP011,Employee 011,Team B,Data Entry,2026-07-19,General,109,111,0,3,1,95,101,6.79,8.0,97.35,Present,Completed
REC000732,EMP012,Employee 012,Team B,Data Entry,2026-07-19,Afternoon,59,60,0,1,0,95,57,3.21,4.0,98.19,Half Day,Completed
REC000733,EMP013,Employee 013,Team B,Data Entry,2026-07-19,Night,92,94,0,4,1,95,91,6.87,8.0,95.71,Present,Completed
REC000734,EMP014,Employee 014,Team B,Data Entry,2026-07-19,Morning,73,74,0,4,1,95,70,5.86,8.0,95.2,Present,Completed
REC000735,EMP015,Employee 015,Team B,Data Entry,2026-07-19,Night,54,55,0,4,2,95,47,5.33,8.0,92.81,Present,Completed
REC000736,EMP016,Employee 016,Team B,Data Entry,2026-07-19,Night,101,104,0,2,3,95,102,2.9,8.0,97.92,Present,Completed
REC000737,EMP017,Employee 017,Team B,Data Entry,2026-07-19,Afternoon,97,99,0,10,5,95,89,6.24,8.0,89.73,Present,Completed
REC000738,EMP018,Employee 018,Team B,Data Entry,2026-07-19,Morning,95,97,0,4,2,95,93,4.2,8.0,96.36,Present,Completed
REC000739,EMP019,Employee 019,Team B,Data Entry,2026-07-19,Night,117,119,0,4,2,95,113,6.53,8.0,97.06,Present,Completed
